"ID","ccode","redist","finan","incbins","female","age","partyid","educ"
21028,"FI",4,1,2,1,60,1,3
13609,"BE-FLA",4,-1,3,0,32,3,4
16148,"TR",3,0,1,0,37,7,3
6904,"IT",5,-1,1,1,66,7,1
7610,"CL",3,-1,4,0,35,7,4
18366,"JP",5,1,2,0,37,3,3
4148,"AT",4,6,2,0,73,4,4
7597,"PT",4,0,4,1,32,7,2
5905,"PH",4,2,5,1,45,7,4
7560,"ES",5,-1,5,0,22,7,2
14242,"CY",1,4,5,1,60,4,4
14006,"TW",5,9,5,1,59,7,3
7594,"DE-W",5,-1,3,0,48,4,4
17192,"CL",5,0,3,1,65,4,2
12369,"TW",1,6,2,1,58,7,2
4100,"AR",4,0,2,0,25,3,2
14588,"TR",3,2,3,1,36,3,3
797,"KR",4,1,4,0,61,1,4
7607,"ZA",5,0,1,1,57,3,3
9000,"AU",5,6,1,1,69,3,2
11099,"CL",3,2,2,0,50,7,1
4389,"FR",3,6,4,1,56,4,3
3864,"CZ",1,7,5,1,58,7,1
17540,"NO",4,-1,1,0,45,4,4
7922,"LV",4,7,3,1,65,3,2
3063,"FI",5,-1,1,0,60,7,1
20192,"JP",3,8,4,1,30,7,4
6494,"AR",4,3,5,0,45,7,2
20933,"SI",5,2,5,1,62,3,4
14152,"ZA",3,5,4,0,67,4,2
8701,"AT",3,3,4,0,58,3,2
18487,"CN",3,2,2,1,43,7,2
3637,"AU",4,-1,2,1,35,7,2
18400,"CN",5,-1,1,1,40,3,3
11905,"CN",1,3,3,0,38,7,4
4838,"CZ",3,1,2,1,31,7,4
4585,"SK",3,4,5,1,60,4,1
5703,"VE",3,-1,4,1,41,7,2
13416,"SI",3,6,5,1,57,3,2
9671,"UA",5,7,3,1,65,7,2
18371,"SK",4,1,4,1,36,1,4
11485,"IT",4,5,3,1,66,4,2
18456,"CH",4,1,2,0,68,3,2
20372,"BE-FLA",4,4,4,0,50,2,4
4085,"UA",4,5,2,1,60,7,2
19953,"IS",4,1,2,1,30,7,3
3287,"AR",3,3,3,1,62,7,3
1507,"ZA",3,2,3,0,66,7,2
10016,"FR",2,1,3,1,61,3,2
8220,"UA",3,0,2,1,54,7,2
14381,"DE-W",3,2,4,0,60,4,2
14987,"KR",2,1,2,1,51,4,2
6715,"TR",3,6,2,0,34,4,3
17855,"HR",4,-1,1,1,25,3,2
14514,"CZ",4,-1,3,1,43,3,3
1599,"CN",1,-1,2,0,32,3,4
4192,"BE-FLA",3,0,2,1,78,7,2
3369,"PL",2,8,4,0,68,7,3
1685,"ZA",1,6,5,1,49,7,3
5524,"JP",3,4,4,0,28,3,4
2297,"DE-W",5,6,2,0,65,3,2
2882,"GB-GBN",3,-1,2,0,81,7,1
18421,"CZ",4,-1,3,0,34,4,3
5886,"CY",4,6,5,0,61,3,3
20188,"EE",4,-1,3,0,37,7,2
14811,"HR",4,0,2,1,31,7,3
2739,"CN",5,-1,3,0,39,7,4
18686,"IL",4,3,5,0,41,4,4
10090,"CL",5,4,2,0,70,4,3
12979,"SE",4,4,3,0,67,3,2
21137,"IL",1,6,4,0,37,4,2
20186,"TR",5,1,2,0,67,3,2
2353,"JP",4,3,5,1,58,3,2
6898,"VE",3,7,5,0,63,4,3
1941,"TR",3,0,3,1,50,3,2
10395,"FR",2,2,5,1,40,3,2
20606,"HU",3,7,1,0,66,4,4
18198,"IL",5,1,1,1,71,3,2
13302,"PH",4,3,2,1,41,3,3
10269,"GB-GBN",4,3,5,0,72,4,1
20774,"FI",3,3,4,0,48,3,2
14155,"LV",2,6,3,0,68,4,2
7471,"AT",5,2,1,0,73,4,1
10574,"PL",5,3,5,0,42,7,4
12720,"KR",4,2,4,0,63,7,2
17987,"HR",3,2,3,0,72,7,2
15520,"US",5,-1,5,0,48,1,4
13829,"PL",5,3,2,1,41,3,3
2875,"FI",5,6,5,1,70,3,1
12830,"DK",4,2,2,1,75,4,1
17792,"BE-FLA",3,10,2,1,62,3,1
20126,"UA",2,1,1,0,75,4,1
3699,"TR",3,6,5,1,52,3,4
20718,"DK",5,-1,3,1,24,3,2
7218,"AT",5,0,1,0,52,3,2
5690,"IT",3,1,2,0,31,7,3
10087,"LV",2,3,4,0,27,7,2
4891,"FR",5,9,3,1,27,7,4
20093,"UA",4,1,3,1,36,7,4
17319,"TR",3,6,2,0,37,3,2
20088,"BE-FLA",4,-1,2,0,23,7,1
13802,"AU",4,4,3,1,62,3,2
7593,"IL",3,0,2,0,46,4,2
18994,"AR",5,5,3,0,68,1,2
1262,"CZ",5,1,3,1,45,7,3
2086,"RU",3,2,1,1,17,7,1
15154,"AR",4,2,2,0,61,7,4
9582,"SK",3,1,4,0,60,3,2
18222,"DK",5,3,3,0,36,7,2
3242,"AU",3,-1,4,1,40,7,2
8305,"KR",4,2,3,1,56,3,3
369,"DK",2,7,5,1,29,3,4
18623,"PT",5,0,4,0,32,7,2
19665,"DK",1,7,5,0,36,7,4
3438,"PL",2,6,5,1,45,7,4
15926,"FR",3,5,3,1,61,4,2
1032,"SK",4,3,5,1,54,7,3
9542,"FR",4,-1,1,1,46,7,2
13740,"KR",3,1,5,0,30,7,2
16259,"PH",3,6,3,0,70,4,2
8328,"AR",4,3,5,1,56,7,2
20724,"AT",3,8,4,0,28,3,3
7824,"SI",3,1,3,1,52,7,3
11928,"AT",5,7,3,0,59,2,2
12584,"AU",5,9,1,0,85,4,1
6868,"ES",5,5,5,0,52,2,2
14655,"CN",2,1,5,1,32,4,3
2777,"PH",5,1,1,0,30,7,4
20410,"CH",5,6,3,1,64,4,2
16550,"US",3,1,2,0,51,4,4
16977,"RU",3,0,1,0,61,7,1
12142,"UA",4,0,4,1,22,7,2
6334,"NZ",5,3,2,1,60,3,2
9101,"KR",4,4,1,1,67,4,2
18577,"EE",4,-1,3,0,53,7,4
2178,"SK",4,2,5,0,69,3,2
1423,"GB-GBN",4,6,4,0,66,4,2
19676,"SK",4,-1,1,1,33,7,4
14034,"TW",4,6,2,0,65,4,1
17526,"EE",3,-1,2,1,47,7,3
19169,"ZA",5,-1,2,1,43,7,2
13403,"UA",4,-1,2,0,46,7,2
19621,"CL",5,-1,1,1,46,7,3
9238,"PH",1,3,2,0,60,7,2
9688,"CH",5,-1,1,0,33,7,1
4080,"IT",1,4,3,1,30,7,2
9683,"CN",4,5,5,0,52,7,4
8671,"KR",3,-1,3,1,43,3,2
12434,"LV",4,2,3,0,47,7,4
8629,"DE-W",5,-1,3,1,31,3,3
1533,"KR",4,3,1,0,66,2,2
1916,"FR",4,-1,2,1,35,7,2
6422,"ZA",5,1,1,0,34,7,1
8169,"AU",5,-1,2,0,70,1,2
4463,"US",4,-1,1,1,59,7,3
3400,"CZ",3,1,2,1,28,7,1
990,"ZA",5,-1,1,0,53,3,2
5491,"GB-GBN",3,-1,2,0,55,3,2
10986,"TW",2,6,2,0,82,4,2
11841,"AR",5,3,2,0,30,3,4
18821,"SK",3,4,3,0,44,4,3
12427,"DE-W",4,2,5,1,34,3,3
707,"IS",5,-1,3,0,37,3,4
16898,"PL",1,3,4,0,42,7,4
6578,"VE",3,2,2,0,64,3,4
16842,"PL",4,4,3,0,72,4,4
4500,"FR",3,6,5,1,55,2,4
7505,"FR",4,-1,2,1,37,7,3
8662,"UA",4,1,4,1,41,7,4
5738,"VE",3,6,4,1,65,4,4
15309,"CN",5,1,4,0,38,4,4
16758,"KR",3,-1,4,0,39,7,4
8521,"BG",4,6,5,1,39,7,3
5732,"PT",1,-1,5,0,44,7,2
20257,"JP",1,2,3,0,61,4,1
19137,"RU",1,2,1,0,71,3,3
18062,"ZA",4,1,1,1,25,7,2
10968,"ZA",3,6,5,0,70,4,1
138,"IT",4,-1,1,0,37,4,2
18177,"ES",5,1,2,1,72,7,1
2895,"UA",4,-1,4,1,56,4,2
12132,"CN",3,1,1,1,61,3,1
11292,"ES",4,-1,2,1,29,3,2
7104,"CY",5,1,3,1,49,7,2
13325,"TW",5,0,2,1,72,4,2
13100,"DE-W",5,-1,1,1,59,4,1
19122,"TR",4,1,1,0,57,3,2
6565,"PL",3,4,3,0,62,4,2
15600,"TR",5,3,2,0,69,4,1
1968,"US",3,2,1,1,63,7,1
10828,"GB-GBN",5,6,2,1,43,7,2
12869,"BE-FLA",3,3,4,0,23,4,4
11372,"SI",4,1,1,0,68,3,1
20162,"SI",5,1,1,1,88,4,1
5515,"CY",5,6,1,0,68,3,1
190,"DE-E",3,1,2,1,76,3,2
1372,"HU",4,2,5,1,36,7,2
8587,"RU",5,-1,2,0,36,3,1
10838,"EE",3,4,4,0,46,4,3
15175,"CL",3,5,3,1,38,7,2
1553,"FR",4,3,5,1,63,3,2
17764,"CH",3,6,4,0,56,3,2
5587,"ZA",4,1,1,0,74,4,2
17032,"CZ",5,2,1,0,24,7,2
179,"KR",4,1,2,0,66,2,2
16590,"IL",1,-1,2,0,43,3,3
11429,"SI",2,0,1,0,78,4,2
4615,"IL",3,1,3,1,39,7,2
5490,"CH",3,-1,3,1,38,3,3
6112,"AR",5,3,2,0,65,2,3
1569,"BE-FLA",3,-1,4,0,52,7,2
8182,"DK",3,1,1,1,36,1,4
4179,"AT",4,-1,4,1,43,4,2
15823,"CL",3,7,5,0,76,7,4
13986,"PT",1,4,5,1,27,7,4
19488,"TR",3,0,3,0,42,7,2
14391,"ZA",3,4,2,0,57,7,2
10069,"IT",5,1,2,0,31,7,2
17003,"PH",4,2,4,0,53,7,2
16617,"PH",1,2,3,1,38,6,3
5803,"TW",1,1,4,0,38,7,2
16623,"AT",3,-1,1,1,42,3,2
4689,"NZ",3,-1,2,1,31,7,3
12153,"JP",5,5,3,1,37,3,3
9225,"CN",4,0,4,1,23,7,3
9312,"FR",5,1,1,0,74,3,1
18266,"CH",5,1,1,1,65,3,2
8838,"PH",3,6,4,1,61,3,3
3891,"CN",3,-1,1,1,30,3,3
6716,"HR",5,-1,1,0,39,7,2
1111,"CN",4,4,4,0,18,7,1
18982,"NO",5,0,1,1,52,3,2
6619,"DK",5,1,1,0,46,3,1
11269,"LV",5,1,1,1,44,3,2
20847,"JP",5,9,5,0,39,1,4
1266,"AU",4,9,4,1,33,2,4
1540,"CH",4,0,3,0,56,4,4
5228,"FR",4,0,3,1,54,5,3
2121,"US",4,3,5,0,19,3,3
10200,"PL",3,10,5,0,58,4,2
9558,"CL",4,10,2,0,25,3,3
5722,"NZ",4,0,5,0,38,5,4
5974,"NZ",4,1,4,1,22,3,3
18230,"NO",5,10,5,1,60,2,2
20840,"EE",4,10,5,1,48,4,4
16476,"FR",4,0,4,0,49,3,4
2980,"PH",2,0,5,1,42,4,4
6060,"DE-W",3,4,5,0,49,2,4
12643,"LV",5,10,5,0,27,4,4
12775,"VE",2,-1,5,1,22,4,3
3518,"FR",4,10,5,1,21,1,3
14600,"VE",5,10,5,0,44,2,4
7285,"VE",4,10,5,0,57,4,4
8356,"SI",4,10,4,1,68,4,4
15221,"CY",2,10,5,0,57,4,4
14530,"HR",5,10,2,1,39,2,4
5161,"CN",4,3,4,1,20,2,3
7544,"IT",5,6,3,1,40,1,3
4537,"LV",4,6,5,0,34,2,4
1993,"PH",2,10,5,0,38,3,4
12391,"CL",4,5,2,1,27,4,3
7811,"AT",3,2,4,1,28,2,4
10861,"US",4,1,1,0,77,3,2
753,"HR",4,6,3,0,50,4,2
17759,"VE",5,10,3,0,18,3,1
3,"HU",5,10,5,1,28,2,3
12209,"CL",3,9,4,1,72,4,1
13213,"IL",4,9,1,0,69,3,1
7163,"NO",5,0,4,1,53,2,1
13507,"HR",2,10,4,1,39,2,2
19310,"IL",5,0,1,0,51,1,3
2170,"TW",4,5,2,1,54,4,1
10766,"CN",3,4,4,0,60,4,2
13950,"PH",5,8,2,1,18,3,1
17570,"AR",5,2,2,0,28,3,2
17768,"GB-GBN",4,7,5,1,23,4,3
19955,"CL",1,0,5,1,32,4,4
18805,"RU",4,3,3,1,27,3,3
561,"JP",2,10,5,0,55,4,2
7699,"PT",4,3,4,1,42,3,4
16460,"ES",3,10,5,1,35,3,4
14174,"ZA",5,6,5,1,19,2,3
16901,"AU",5,4,5,0,39,2,4
8504,"IS",5,1,1,1,62,2,1
3154,"AU",3,10,2,1,35,2,2
13290,"CN",4,6,2,0,52,3,4
1291,"US",3,7,3,0,33,3,4
14427,"TW",5,1,4,0,24,4,2
589,"RU",5,0,1,1,47,2,1
16839,"SK",5,10,4,1,43,2,2
3849,"HU",4,0,2,0,21,2,2
4809,"PL",3,1,2,1,39,3,3
18853,"JP",4,5,3,1,35,3,2
14181,"DK",3,8,1,1,39,3,2
13206,"DE-E",4,1,4,1,48,4,2
15876,"CN",4,2,1,0,44,3,1
15735,"KR",4,6,4,1,32,3,2
10593,"SI",4,0,2,1,58,3,1
10788,"TR",4,5,4,1,37,4,2
19484,"US",4,10,5,1,20,3,3
6662,"SE",3,0,4,0,43,3,4
14852,"CY",5,1,4,0,54,4,2
11126,"UA",4,10,4,1,20,2,2
2368,"HU",5,1,1,1,69,3,1
12347,"DK",4,9,5,1,32,2,4
11655,"PT",5,-1,2,0,40,3,2
14713,"RU",1,6,1,1,73,3,1
14109,"KR",5,0,1,1,18,4,1
19653,"AR",4,6,4,1,41,3,3
4507,"AU",4,0,3,0,31,3,3
920,"AT",4,-1,3,1,35,4,3
6273,"JP",3,4,3,1,33,1,3
8438,"RU",4,0,4,1,30,2,3
14621,"FI",4,6,3,1,32,2,2
14565,"CZ",4,10,3,1,42,4,2
20454,"CN",3,10,5,1,45,2,4
4161,"BG",2,10,3,0,61,4,4
20938,"US",4,10,5,1,50,2,2
16783,"KR",5,10,5,0,78,2,1
14499,"CL",4,6,3,0,27,4,2
1390,"JP",4,3,4,0,61,4,1
8774,"PL",4,0,1,0,72,5,1
8228,"ES",3,3,3,1,19,2,3
20246,"IS",4,0,3,1,45,3,2
13044,"DK",5,10,4,1,54,3,2
8402,"HU",4,6,1,1,37,4,2
16786,"SE",4,10,3,1,56,2,1
3601,"CZ",4,8,4,1,28,2,3
14464,"CZ",5,-1,1,1,50,2,2
18345,"TW",4,-1,2,1,60,4,1
11242,"HU",5,10,4,1,23,2,3
15994,"ZA",4,10,5,1,47,2,4
4547,"NO",5,-1,5,0,40,3,4
13851,"SI",4,10,5,0,57,3,4
14847,"ZA",4,5,2,1,44,4,4
4835,"IT",4,10,5,1,46,2,4
9741,"ZA",3,7,5,0,58,3,4
17583,"SE",4,4,4,0,23,4,3
18522,"KR",3,4,4,0,55,2,2
13073,"EE",5,-1,2,0,36,3,2
20249,"NZ",4,2,2,1,31,4,3
18566,"SK",5,-1,5,0,27,3,4
7114,"HU",5,2,1,0,77,5,1
6227,"FR",3,0,4,0,62,4,2
11885,"FR",3,6,3,1,36,2,3
9111,"CN",4,0,4,0,35,2,3
4092,"DK",5,1,5,0,39,4,4
17636,"RU",5,2,4,0,52,4,2
17904,"FR",2,10,1,0,47,2,4
16949,"TR",4,1,1,0,79,1,2
15205,"CN",5,1,2,0,31,4,3
10150,"CH",4,10,3,1,60,3,1
13751,"UA",5,6,5,0,51,2,4
12412,"FI",2,10,5,0,25,3,3
17841,"CN",4,8,2,1,27,3,2
6774,"FR",5,8,5,1,26,4,4
10525,"ZA",5,0,4,1,62,1,1
2691,"ZA",5,2,2,1,73,1,1
10971,"GB-GBN",4,2,2,1,31,4,2
9202,"HR",5,1,1,1,74,2,1
12226,"ES",5,6,3,0,68,1,4
18038,"CN",3,7,1,0,53,3,2
10813,"ES",4,1,1,1,61,1,1
5599,"HR",1,6,3,0,71,5,4
17367,"CL",4,0,2,1,60,2,1
13221,"CN",2,-1,3,0,52,2,2
11925,"HR",3,6,1,0,33,3,2
14974,"ZA",4,0,1,1,47,3,3
8899,"IS",4,4,1,0,30,2,3
16916,"CL",3,1,4,1,36,3,2
3944,"KR",4,0,1,1,41,3,2
5031,"LV",5,6,2,1,47,3,1
19584,"PH",5,6,2,1,44,2,2
1065,"VE",4,1,4,0,33,2,4
19140,"BG",4,10,4,1,33,3,4
11318,"JP",4,8,1,1,35,2,2
3215,"US",3,6,1,0,70,3,4
6019,"VE",3,0,3,0,52,3,1
15619,"DE-W",5,10,4,0,42,2,4
2000,"AT",2,10,2,0,78,4,1
12495,"CH",4,4,1,0,65,3,1
2934,"FR",5,10,4,1,62,2,1
10548,"AU",5,1,1,1,68,4,1
11274,"CZ",4,9,5,1,40,4,4
11722,"ES",4,10,3,1,39,2,3
8927,"AR",4,9,5,1,45,2,4
18934,"FR",3,0,1,1,80,4,1
19601,"BG",4,1,2,1,22,3,2
11197,"HU",2,5,5,0,45,5,4
6085,"SK",4,0,2,1,51,4,3
5097,"TR",4,-1,1,0,50,2,2
11046,"CZ",5,9,3,0,53,4,3
13209,"CN",4,0,4,1,32,2,2
5171,"ZA",4,2,1,1,26,3,3
12361,"PT",5,0,3,0,47,2,3
16611,"TW",2,-1,1,0,65,2,2
13839,"PT",2,6,3,0,39,1,4
18859,"AU",3,0,3,1,64,3,1
20779,"ZA",3,1,2,1,31,2,3
555,"RU",4,0,3,0,49,1,2
6770,"LV",3,-1,3,0,31,3,2
7634,"CZ",1,5,3,1,31,3,3
1450,"FR",4,1,3,1,42,2,1
16016,"DE-E",3,0,2,0,72,4,2
15078,"CY",5,5,1,0,66,4,1
20320,"CN",4,10,5,0,26,2,4
17622,"AT",4,-1,1,0,39,2,2
7999,"CN",3,3,3,0,32,5,3
2680,"BG",2,0,1,0,61,4,3
8785,"DE-E",2,10,5,1,41,2,2
525,"RU",3,0,1,1,62,3,2
4307,"PH",5,1,1,1,53,2,1
12761,"CN",4,0,3,1,64,4,1
263,"CL",4,0,2,0,24,3,3
16030,"AT",2,10,4,0,40,3,2
11196,"CH",3,10,2,0,41,2,3
19269,"FR",4,10,5,1,32,2,4
10221,"ZA",4,10,3,0,38,2,4
15434,"IL",3,0,5,1,45,2,4
13972,"ZA",2,10,1,0,85,4,2
20837,"CY",2,0,4,1,35,2,3
7190,"AU",4,10,5,1,32,2,4
21185,"FR",2,8,2,0,32,2,2
6872,"IL",2,4,1,0,72,2,4
11878,"HR",4,3,3,0,33,2,4
18100,"CN",3,5,1,0,31,1,3
20930,"KR",3,4,2,1,37,1,3
6725,"CN",5,6,3,0,39,4,2
10239,"PT",5,7,2,0,51,2,2
13184,"GB-GBN",4,10,3,0,40,2,3
1942,"ZA",5,10,2,0,45,5,2
12513,"FI",4,3,2,0,24,4,2
11054,"CN",3,0,1,1,73,4,1
2703,"TR",4,10,2,1,30,3,2
8854,"HR",4,10,2,0,32,4,4
19438,"PL",4,10,5,0,50,2,4
12694,"BE-FLA",5,3,2,0,42,4,4
15553,"CL",4,10,5,0,46,3,4
10021,"FI",4,10,5,1,49,4,4
20512,"UA",4,9,5,1,39,5,4
12262,"PH",5,0,3,0,21,2,3
17261,"SE",5,2,3,0,60,1,4
9907,"TR",4,10,5,1,49,2,4
16754,"PL",4,0,4,0,56,4,2
249,"CN",4,10,3,1,51,2,4
16782,"DK",5,10,2,1,28,2,4
16734,"ZA",3,10,4,1,48,4,3
3281,"CZ",3,6,3,0,50,4,2
6385,"IS",2,3,3,1,55,2,2
6769,"BE-FLA",3,10,5,1,58,4,3
9893,"JP",5,1,5,1,23,2,3
4094,"CY",4,10,5,1,44,4,4
13254,"HR",3,10,4,0,40,4,4
18321,"IL",4,-1,4,1,29,1,2
18638,"CN",4,-1,2,0,30,2,4
20164,"JP",4,1,3,1,46,2,2
1091,"FR",4,-1,3,0,36,3,3
11050,"HU",5,1,1,0,70,3,1
19834,"US",4,10,4,0,40,4,4
12688,"TW",5,3,5,1,51,4,3
4552,"HU",4,10,5,0,40,3,4
4800,"SE",3,4,4,0,28,4,4
12824,"CH",4,10,5,1,51,2,4
9256,"CN",3,6,5,1,33,1,4
3567,"SE",4,10,2,1,77,3,1
10509,"TR",4,10,5,1,39,5,4
18102,"ZA",5,6,4,0,41,3,4
15483,"CN",4,10,5,0,25,3,3
11880,"TW",4,2,4,1,40,3,4
17496,"LV",5,-1,4,0,45,4,3
13133,"FR",4,10,4,1,39,4,4
7000,"SK",5,9,4,0,40,2,4
8477,"UA",4,10,4,0,54,4,2
9069,"CN",5,4,4,1,46,2,4
9816,"TW",5,9,5,0,22,2,3
2277,"ES",5,10,5,0,45,1,2
2741,"DE-W",5,1,2,1,58,2,1
9420,"BG",4,6,3,1,36,2,3
16067,"CZ",4,0,4,0,47,5,2
2547,"NO",3,0,4,0,38,3,2
5454,"SK",4,0,4,1,31,1,4
12727,"FR",5,2,4,0,33,2,3
13191,"NZ",4,10,5,1,45,2,2
12820,"CN",5,1,3,0,27,2,3
12180,"ES",3,0,3,0,29,3,4
5059,"NO",4,0,1,0,26,3,3
1142,"NZ",5,1,4,0,36,2,4
9621,"SE",5,6,3,1,61,3,1
6327,"IT",4,8,1,1,52,3,2
6258,"CN",4,10,3,1,59,4,2
1634,"PT",4,3,2,0,35,2,2
4229,"DK",4,0,1,0,46,3,1
18280,"TW",4,5,3,1,48,2,2
146,"RU",4,6,3,1,28,2,4
16134,"KR",5,-1,5,0,23,4,2
17381,"FR",4,0,2,1,72,1,1
6225,"US",4,10,4,0,63,4,2
635,"FR",2,3,2,1,57,1,1
13314,"LV",2,4,4,0,29,2,3
5192,"FR",5,5,2,0,58,4,2
15227,"KR",5,6,3,0,25,2,3
1515,"FI",5,3,2,1,30,4,2
13814,"UA",4,2,2,0,31,3,2
15819,"BE-FLA",3,4,2,1,42,3,2
2362,"US",4,1,1,1,32,3,2
14647,"FR",2,6,5,0,35,4,4
4196,"CN",4,-1,2,1,50,3,3
5123,"FR",4,1,1,0,25,3,3
14506,"DE-E",2,5,4,0,48,3,2
8606,"UA",4,1,2,1,32,2,2
10360,"AR",4,-1,1,0,39,2,1
14177,"AR",4,7,5,1,44,4,4
7821,"HU",5,10,4,0,38,2,4
16926,"KR",4,8,5,0,24,2,3
3241,"SK",3,10,3,1,38,2,3
17119,"ZA",4,10,5,0,44,2,4
8991,"CL",4,10,5,0,44,3,3
20819,"VE",5,5,5,0,41,3,4
16970,"VE",2,1,5,0,40,2,4
7894,"NO",4,9,4,0,45,2,3
18142,"CY",5,5,4,0,32,2,3
3177,"DK",5,1,3,1,53,4,1
6511,"ZA",3,10,5,1,47,3,2
16196,"IL",5,9,4,1,41,2,4
8192,"IL",5,0,5,1,34,2,4
12779,"DK",3,5,5,0,39,3,4
2616,"NO",3,10,5,1,23,4,4
1621,"PL",4,2,2,1,21,3,3
4759,"DE-W",5,10,3,0,37,4,4
3941,"CL",5,10,3,0,51,3,3
21131,"DE-W",4,-1,4,1,29,3,4
14356,"SI",3,9,5,0,32,3,4
7506,"BE-FLA",3,10,5,0,26,3,3
15630,"CL",3,10,5,0,50,3,2
8051,"CN",4,10,3,1,35,3,2
12606,"CN",3,6,4,0,41,2,4
20009,"AU",4,10,3,0,36,2,4
2028,"TW",4,10,4,1,35,3,4
8299,"AR",4,0,4,0,42,3,4
6462,"NO",3,10,5,0,27,2,3
4981,"CL",4,10,4,1,38,3,2
7282,"TR",4,10,3,1,43,4,2
15213,"CL",4,6,5,0,33,2,4
8341,"SE",4,0,3,1,53,3,2
19581,"ZA",4,10,5,0,48,3,3
12724,"SK",4,1,1,0,18,2,2
19696,"SE",4,10,5,1,39,4,2
4088,"AT",4,10,5,1,43,2,3
17785,"AU",4,-1,3,1,39,2,4
8507,"BE-FLA",3,8,2,0,66,4,4
17943,"PH",5,10,5,0,42,2,4
13279,"CN",3,0,3,1,55,5,1
7405,"ZA",3,0,1,0,38,3,4
16060,"PT",5,0,4,1,33,2,4
2313,"ZA",3,6,2,1,47,5,2
1293,"SE",4,-1,2,0,22,5,3
11959,"AR",4,10,3,1,39,2,4
16655,"FR",3,8,3,1,47,2,2
9987,"BE-FLA",4,5,3,1,18,3,3
9747,"SE",4,0,1,0,64,3,1
5909,"PH",5,10,5,1,49,5,4
17159,"CN",5,0,2,1,55,4,2
6802,"VE",5,4,2,1,43,3,2
18917,"FR",5,0,1,1,68,2,1
20375,"US",4,3,4,0,61,3,1
13342,"TW",4,10,5,1,40,4,2
6387,"RU",5,10,5,0,41,3,4
8936,"ES",4,10,2,0,37,4,4
6891,"IL",4,-1,3,0,43,3,2
15488,"PL",5,10,5,1,57,5,2
4030,"IL",5,0,2,0,46,2,2
10207,"HR",4,0,2,1,42,2,3
5200,"HR",4,0,2,1,18,2,1
15375,"NZ",5,0,2,0,49,1,3
7910,"IT",5,10,4,0,47,5,2
6405,"TW",2,4,5,1,44,2,2
5506,"IS",5,2,1,0,48,3,1
8494,"NZ",5,1,3,0,46,2,1
15965,"ZA",5,6,4,0,33,2,4
13673,"CN",5,9,4,1,38,3,3
17921,"JP",4,5,5,1,18,3,3
6561,"AR",5,0,3,0,76,3,2
8757,"VE",5,4,4,1,42,2,2
205,"VE",4,2,3,0,46,2,2
13675,"DK",4,-1,4,0,36,3,4
12305,"ZA",4,6,2,1,42,2,2
18542,"TW",4,4,2,1,36,2,3
15015,"RU",5,6,5,0,31,3,1
11934,"FR",5,6,4,0,39,2,3
14972,"CY",4,10,5,1,45,3,4
12630,"IL",5,10,5,1,43,2,4
16548,"CN",3,10,1,1,63,4,4
7014,"DE-W",2,6,5,0,26,3,4
16800,"LV",3,10,5,0,55,4,4
7799,"RU",5,10,5,0,19,4,3
1578,"EE",4,10,5,0,43,3,4
2608,"NO",4,2,4,1,38,2,4
17257,"CN",4,10,5,1,49,4,4
238,"IS",4,10,3,0,53,4,4
8081,"FI",5,0,4,1,23,2,3
8697,"SI",5,10,5,1,19,4,3
9899,"PL",4,9,4,0,31,2,4
362,"FR",2,10,5,0,48,3,4
17881,"ES",3,10,4,1,37,1,3
606,"EE",5,4,2,1,20,2,3
8376,"SK",5,10,4,1,37,3,4
10836,"DE-W",4,10,5,1,62,3,4
6681,"RU",4,10,4,0,53,3,1
10922,"AU",5,9,4,1,41,5,2
16919,"NO",4,5,2,0,56,3,2
6837,"SI",4,10,5,0,35,3,4
2546,"DK",5,-1,5,0,38,3,2
3413,"ES",4,0,4,0,53,3,1
2607,"SI",1,0,2,0,42,2,2
13906,"PL",4,6,5,1,27,2,2
2678,"UA",5,-1,4,0,43,3,4
14542,"UA",5,4,4,1,51,4,2
11350,"EE",4,0,5,0,38,4,1
3302,"TR",4,0,5,1,24,4,2
15613,"ZA",5,1,3,0,39,4,4
5244,"SE",5,5,4,1,46,4,2
3462,"FR",5,3,3,0,63,2,4
2007,"UA",4,9,4,0,46,2,3
3158,"DK",4,4,5,0,18,4,1
13497,"US",4,10,5,0,48,2,3
18783,"TW",3,10,5,0,18,4,1
454,"UA",4,9,4,0,23,4,4
14031,"DE-W",4,9,1,1,34,1,2
14954,"FR",5,10,5,0,40,2,2
20846,"IS",4,10,5,1,47,4,2
9009,"IS",1,10,5,0,22,2,3
8805,"IL",1,6,5,0,45,4,4
6885,"ZA",3,10,3,0,24,2,3
5212,"TW",4,0,4,0,61,3,4
3315,"VE",4,9,2,0,40,4,4
1896,"DE-W",4,10,5,1,51,4,4
18855,"UA",4,10,5,1,56,2,4
17993,"RU",5,6,5,1,29,4,2
5247,"IL",2,0,4,0,63,2,1
4225,"TR",3,2,2,0,18,2,1
2886,"LV",4,-1,4,0,26,4,2
926,"TW",4,10,4,0,50,4,3
10773,"DK",4,1,2,0,31,4,3
5860,"RU",4,9,3,1,27,2,4
12187,"ZA",5,10,5,0,35,2,2
8559,"DE-E",5,-1,3,1,50,2,2
11961,"UA",3,1,1,1,74,3,2
20422,"SI",4,10,5,0,60,4,2
16768,"UA",5,10,5,1,44,1,3
2579,"AR",5,2,3,0,64,2,1
11494,"AR",5,5,1,0,76,1,1
6081,"VE",4,1,2,0,29,3,2
10590,"LV",5,2,4,0,42,4,3
11112,"DE-E",5,0,2,1,42,3,2
